Public Address,POL,LINK,MINA,USDT,ETH,AVX,USDC
0x586333Df598FCb21FC4Dd767389388e9b53FD874,978.3008,673.778,24.4573,511.3149,302.5851,325.5094,92.4425
0x0c5E8725b933306DF7884DA9e04E0c44bF7EC05f,507.7016,558.1807,482.2931,336.4809,953.7611,47.3843,649.1154
0xB95e7702f0CBe26DaE4649053cfbB6033d0B0833,33.0018,619.1032,248.3113,855.6676,255.3756,323.7684,147.4974
0x7bd88F036c834f95448fE24a182533De10B5229a,987.5218,817.9598,714.3851,334.1098,0.7961,375.8188,542.9336
0x00E7E5967D52d2bE680a1365201888E95CEb0AdF,364.1674,962.9773,365.0842,237.3106,562.8846,184.5367,263.8003
0xe87f59eD23C9fbC1b3Bf64BcD39a5E039F219597,126.5203,196.8884,167.8328,927.7567,196.6864,524.5261,717.6506
0x2D765e99D30a91D191e9825Aa8e6BbD9dDabcea4,874.95,605.6938,578.3577,792.9919,533.9459,364.4231,930.8942
0x15E21373FB54bAA02ab184e08282bD765d5675fE,456.7876,843.8972,350.6422,815.8148,131.9602,489.2034,574.4605
0xF1505Ad5Adb0c68C234733e924AE55c878d3FA66,758.2855,191.0863,781.7976,26.1762,423.959,982.7322,667.1272
0xB27E6391Da8A88E73d5cF45D4241CC0599a93Dc7,997.7271,592.8323,29.755,819.3436,577.9877,244.0019,998.4466
0x7E8F57ad0d8a92B725114E996b9caC4d6904F3e6,60.2315,460.6037,122.1116,877.3888,116.6333,344.3903,109.2906
0xA93e21f81eC37d4E45706B69cb0aCAFE509789F0,528.9476,305.9242,385.6465,142.4369,307.3925,905.2184,962.1765
0x0772448aDF54C0B6C62e3Ee0aE91Bf36A1671741,191.1398,249.6373,9.4516,830.3242,975.7194,772.9343,215.4285
0x415A2b100EbC82A90886cA582Ee9c8D89Aeb9D8B,114.155,854.4017,822.7105,940.5346,919.7947,273.1827,266.0741
0xdeC017652792248b0b4862B0dcD2E0b256B20c2B,66.1966,416.9698,242.2904,829.7354,95.4826,251.9611,896.5423
0x129cd963bf35e25D6B8877DC51Dc83bCCDda67dA,490.5238,420.3737,529.3144,403.2123,31.5035,127.151,672.9014
0x173eA292baFEE8FD7c8f325C0fa6c28737614526,398.0165,60.9457,690.8815,523.7518,386.4676,728.3067,801.2873
0xDa51f884870335f277aBA4b426076100533d834E,777.0204,727.7451,884.0029,214.3019,776.059,451.6282,537.1097
0x426f8fD072DE0184E475b96F72DBB31A09ED163b,350.1051,392.0759,242.1955,241.9369,754.9059,517.0965,371.5383
0x6E97C8C2B394e03c0EEe69Eb26e6E4E46F251230,886.1359,983.9186,151.6747,180.3691,21.9206,97.2458,619.1254
0xbb92eE603bd78a921963c25fbADbbA9b56441124,292.761,443.0492,984.046,936.7244,868.3085,396.721,610.1295
0x9E1c3285F8dB40496264D110B20f4686cB9614D8,550.5712,267.1366,80.753,913.6884,206.2546,278.4704,49.1293
0x66e3c74a436c7E93e90B7f708A8B03Cc2E6e954B,81.4529,180.9447,699.3959,834.6743,618.1901,826.2852,294.1298
0x5A4dE4597D4075F4B3148238da0C1dEf4A25948e,224.1711,883.3669,356.3737,566.6609,455.3129,785.7899,241.8774
0x43b4926981E964B8e51f5f78Acec2e82b30585AE,43.0494,275.1705,262.6901,660.0744,326.0324,481.4345,143.9157
0x14a2AfEa0fe98C756AbF899EA6eA57998D137310,898.0219,902.9119,487.8287,727.5819,237.4151,289.752,775.2867
0xf3c271eDD9095e17e261790998AC4Dc11f70E494,519.1207,824.9572,277.2186,608.0245,28.7232,801.0254,657.5231
0x022e10870Fc207F0Cb0a62eB090CAfE6C303D337,992.8264,505.6701,905.5849,501.257,697.9122,123.3999,924.2344
0x6D80d6C052619b03f7B581199258898ff80b1F57,673.2827,322.146,376.9686,212.1675,946.8833,329.9722,23.1594
0xBE21d77369e6bEebA65ab261E749c7D6BF0cCc13,499.5386,334.6062,151.4902,332.443,739.7184,645.1463,945.8354
0x30897920535788A5eC00edbc25199E94a5FC90a3,572.841,314.5466,56.8572,545.8599,936.5573,716.4848,914.4844
0xC2a689B35B9175967b17C8750a6BE565fD9c3324,86.7503,935.3975,688.6464,572.544,57.3936,969.8695,766.4434
0x9a26671c53C598Fc4Db47fA2eD3fF57557EEF4a9,803.91,208.825,856.6958,317.4058,358.1468,118.3154,201.4679
0xDaa360064BC64fbbAbd02442Ee26Fa3084Df4d52,539.8701,747.7042,373.1415,95.8348,278.5423,567.703,693.3557
0x22417888b8FE93E5b991B55cC76a5F9a4D615b92,617.475,575.7423,791.4302,43.151,577.4712,349.5858,192.0454
0x49A57Eab87501586f90607B1345a43C711DB35b1,776.6545,69.4327,197.3452,333.8718,847.6633,97.4917,343.5849
0xE3242D98E3F2C7fba4767b94a5E1B0d0F5B6ef73,198.9856,337.6286,702.1667,130.0539,468.9529,634.3101,430.5678
0xdAbbEB06FC783dBc528D1a3DBe9EFB57F110b8F0,40.1982,432.47,806.0608,260.1686,414.7811,520.5401,218.0619
0x07e5D644e9d1c8749d655e3e7c961A34A0dA3f84,468.38,352.0306,86.3357,521.9763,659.145,964.0042,313.1788
0xC57BeB5498f8594D8C1DDCC20f11b05B7EF25675,862.4259,294.8261,334.6187,468.8485,241.7939,965.3273,47.8576
0xA0265CadFF6F29CE072080e9F29eFA7519CE5E8f,419.8296,621.5097,598.2779,327.1904,427.1789,577.0029,109.6096
0x79D3b971c5D606243Db08cb1D085f18d19D5A5A3,74.7875,678.5721,813.8682,326.8554,156.759,319.116,605.966
0x1cd32B87592c08aFC0B6a814253396CB6b17f12A,613.397,575.4702,835.3389,49.7572,717.5927,327.8557,67.6181
0x0FD3E5e61c85503Ab4AccDEa4AbD26a083EB817D,758.0405,919.4367,814.746,912.5907,128.2439,955.0046,749.2556
0x6712424B7FbC67864D0B04d9ae1A4edE7aBeb8CD,800.5215,639.6627,227.9659,445.5295,604.5874,537.6099,388.6954
0xc216F4e072e832b6eaB1AA3Bd84E5406f59060F4,347.863,51.3583,762.2427,2.0369,596.1102,42.6192,970.1482
0x4Be8D895B034C93311313e2929f15243Bb04fE8f,85.1685,879.3771,535.2946,908.8173,162.6747,854.1629,867.0086
0xE685406841C860e2d94adBBdDF72aFc88859354f,866.2189,624.1489,947.6247,891.5038,381.8659,913.5072,417.1338
0xBb8C97Ec4afdc3E672613Eed23eD269CCC010261,651.8827,588.2339,851.516,777.3481,430.3192,438.2953,650.9509
0x7179D2cEF4e5654786f9594e87AD9084aefe2269,752.9427,724.7838,826.2534,294.0711,835.4115,507.9249,891.5422
0x585f09838b1682Cd1a396629bF422F66D774043E,648.4869,506.8138,887.5225,346.6015,876.8171,434.2461,464.7072
0x713CAEf59c548bD91Ad3f578eF6853A5c39350f5,941.4708,303.1475,978.9872,61.2948,717.4361,513.0161,501.3774
0x6D6D130B2F5f2CD22eC8C6067817F297ea6BbBD2,70.4517,370.7115,104.6049,444.9484,804.8373,880.9478,989.0601
0xeb9fD010Db41B339E29f38fb33a835EC746B7717,430.3041,770.1159,112.3687,293.1297,266.9249,93.6348,527.4039
0x8516371EDA4857464e336bE9416dD4c98281C0f5,936.6286,774.8477,379.8883,190.985,347.8954,727.3943,161.2667
0xbD0cFa1e95Cd06Ec908aA16A0F629Ce604A54b89,634.9904,576.8598,463.9732,854.0311,792.2752,471.135,69.1236
0xE51C4af54f8843b9b6A0aC36a44472C36CC48AE1,163.1458,773.1466,594.1169,348.4875,596.5454,618.8858,408.5826
0x846C005169951E626b8e40dD3394eaB8dCA46DE8,361.7156,373.117,936.9741,559.9626,930.4841,539.1638,395.2791
0x52d6e32Ed495E7aB32610F5f7a79aad92790403a,317.1969,510.2326,971.5579,216.0538,124.7017,920.4152,39.4252
0x1b1051C9B5433348669a3A8A38D786b7ba5Fc41D,898.115,801.0828,777.1057,60.6145,526.587,344.8147,525.1755
0x63dB4c0D668115C78758Aa75Ff4035513b15556B,681.1315,843.4814,502.1985,639.3892,930.5342,649.5767,171.0813
0x3480b0003e8f49959b4E9e7b32593A0EfF3c806B,647.1532,397.7693,380.9488,259.2596,631.6159,638.4371,117.3292
0x35029cdBaa030fbB5d76Cb94d81d0C91f94c97c1,357.0344,97.4191,431.6493,730.4598,512.5222,182.1766,641.2691
0x39B9D14d4641A0eb6cc2243163d29f9849D3cC5d,323.0371,764.5078,381.8301,167.2973,137.452,192.6213,639.8286
0xf3354bDF96b8B48fcDE0D3E629F93F85Fd8CB921,470.046,313.7008,98.0049,592.2653,871.915,191.0303,267.7848
0x10789C5CAcb4E5C356Eaf3E4d058135e0b02b2cb,52.6147,34.2127,320.4558,739.0635,182.0766,617.3736,129.8163
0x53839560c77c4E4871d5569dE36c63419ade917c,426.2572,397.1453,412.0277,470.821,924.5622,97.4495,612.3028
0x0604D7fD60990cB876beFFFb2F1bf66a5717E018,127.2302,353.9941,852.9036,660.4224,424.0824,806.0175,816.1375
0x56aC5cbB0f631058dAF8464ab82eb87Ea3DeD4BB,419.0276,880.8448,545.9254,487.3106,129.8222,961.0081,300.5901
0x801f2f59Ff6E682b0c598B029ea047F1bc4Fd3dA,430.0885,404.2211,564.0316,783.4859,121.8222,742.7351,721.1865
0x202ae0a06C96fB00B93e4e4f304b322EA757a979,182.6287,84.2544,888.4513,812.5064,161.8971,57.6327,388.1328
0x2cB4fE6715ADc5FDce76bDf76c6659Ed7d504F17,120.5402,77.0324,95.3347,40.097,584.8307,856.4758,925.8621
0x3C4dBB49a05B3557225022A5008723D7AD36785F,443.6759,782.9483,912.8909,328.7447,350.0019,906.4321,271.9382
0x479D7F78BD81777E479C963306E41110bdc5D9dB,180.8279,66.2385,442.7689,586.2028,249.3556,412.28,225.2907
0xe53bB8067c4218c9Dc333E4105c5f363Be3Bf2e9,249.8962,574.9693,182.2231,357.8661,93.1195,922.0156,309.9268
0x112825ea7e5D28318332baa6d95edCACB5fB34BF,287.3585,31.2232,885.511,887.1175,876.3797,209.2722,760.4693
0x073E7022Dc5fcD66d78fc59C1A59e9321b8B8cFF,906.5618,658.4189,848.8085,157.4887,865.7317,565.0463,800.8652
0x48EFCFaDB1bB8109D93C6dab14a34C393a6A0784,638.6785,756.4934,633.1485,650.9819,940.0261,716.6396,98.017
0x5AC8c1a8d3125581Ad57Ee8C226651A0D70a4EAA,86.9772,551.0494,214.9136,433.9952,80.6639,562.6926,385.3801
0x255dCb370154ce49a277276ED5c418bdaF011e13,570.5429,713.566,482.2811,399.7867,263.131,825.4399,951.0684
0x9Af80056a3a73A4e45c5A89ce714dbd4a137CDe1,679.3961,582.3117,326.4942,435.4494,516.3427,369.87,994.8222
0xC7d753bd3Cfe7871Af3f87CbF55121710aB2e492,165.4404,757.4637,9.4491,27.3725,64.2821,862.738,849.7541
0x65D5e16C31031c4E7Eec0314971878fC6E97613B,182.4917,562.5249,127.7358,598.2088,980.5822,321.5114,712.4603
0x0d049b668E90d5246DAC33643a20b653908CDF23,929.7661,603.0001,503.6808,333.9707,417.0519,148.1795,694.2228
0x05a248ac72b7A90e18428D8a2CD536218c6Bb9C5,9.334,46.0523,859.5106,135.8309,458.2163,92.4037,191.255
0x18ea1D4F69AeACc090C30067700eE6e4D830EDdE,717.2198,495.8702,561.064,384.8099,280.7691,388.5294,630.593
0xE1C4388c24BAbd8e3698706D0628B4E300f51aD0,579.1755,222.6342,121.2132,326.4368,286.9322,183.434,537.6779
0x42Ab454eC1B5E92167f72dED23e07fe0722116a6,597.5719,275.2729,1.0246,686.5912,101.0648,131.9897,79.9351
0xC44601fAC306bE1AC02057F1F12F287c6D958e01,888.4333,967.6988,361.3389,962.2816,298.0126,67.5396,754.0973
0xfd18891a8bd25B676ee8FCF7170dD202f1Fed460,212.9358,483.3015,428.5271,24.2668,738.0426,625.1343,201.4759
0xfcb992F7395C3D89648E89bd7B4eb3ab69EDC1A0,149.6241,300.064,709.3288,627.2185,340.9106,448.9062,452.6225
0x893D85C6c37674ce76Cb8F185dFd7b8810A8Dd6c,942.2829,960.5079,98.7572,894.6595,593.0033,232.8323,956.4034
0x2325aA19Ddf2B0313c9575b42C53DdF68EFAC3D4,960.8087,900.3311,419.6251,177.3253,53.3023,284.9501,231.3834
0x38aCa97be107c09020f15f39dbc1bE24c9177FB0,590.5547,738.979,971.7062,351.6496,866.8954,800.5513,995.6431
0x6A043a96396Ffd520cff3BaA97f2f58BC152897c,458.4155,557.7405,282.6633,761.9063,22.6718,318.5895,107.6802
0xf50225591C059E0806B9D628182c2163658A57b3,455.49,575.3175,387.9997,446.9169,605.0522,589.6651,80.2804
0x3000ff44742428e3d2f53252B3083883eaD23a8D,633.1753,456.2445,891.1382,766.2017,346.8203,490.9291,273.979
0x60F13e31d855f33258545Ec1b869D3A93538732E,320.08,132.8915,68.9473,265.9144,443.2879,393.9997,171.5961
0x965C2b5b9e29026ca4fA3643e29e54f4f75F908c,716.1659,874.0931,457.49,679.9755,177.752,940.8564,707.132
0xC71c9cAB0e2609cc9708FE450c6D47Adb1E3C1aD,214.871,933.5776,297.7481,273.8658,594.1468,861.6945,3.3374
0x2eA1a435B10ADe24c4fa03214B694AC99bFa7958,679.426,665.0525,406.8495,961.6072,578.6474,461.4434,327.1165
0x5be492c70D4fed5f970910eF2e872F203874869c,491.0946,219.0208,797.5419,733.3443,179.5498,186.4333,282.9614
0xFB0CF90ee9eE7b84CC9E02df02E0e7c15A8c67Fd,274.2954,665.1487,466.4855,43.7571,200.1518,420.1716,782.1198
0x869d14032856837131B11251fc64aEC7Cc948AEE,775.1864,992.8267,547.3189,507.4052,116.0467,9.8117,716.2439
0xa9F192d03B17AcA4799d6D45DF580cb179Fcc978,917.9282,80.6965,882.1081,771.6315,185.2284,70.7107,271.3771
0xcc8D2B26B3cbF0424d4E52ec6eb2130BDb2ee448,446.2745,7.2151,990.9862,562.935,985.9885,519.1051,98.9995
0x04Ff80B7BfAB8336f169D189EA31440320667373,306.0962,823.8833,839.5656,523.7319,331.7983,16.411,534.1759
0xd074DCfB00513a70E44c92b0FADd5401Ef6bc878,412.6638,658.6823,837.2093,783.499,924.9521,633.685,19.9088
0x72a6b9478181ee524eD7892a378D4914B2E5d2Eb,513.3059,636.6159,27.7859,47.6295,552.3281,51.8942,69.777
0x3Dc4a063921E7d814ef6e0b561C46A9cA2f7625A,53.5956,973.637,605.316,575.3816,322.4246,68.1629,103.9065
0xc6cc35224439067ae2CB8a3942b3D5CF9FE6aC7f,160.7104,739.7812,299.6861,576.7061,123.9767,252.4093,461.6199
0xD8786273e8D8449cEc427d6698E60Cb14Ef1500d,585.5739,819.713,401.767,773.58,541.8879,111.7474,764.6356
0x46F3c0bD10cAcC0D4e9b8a24e0d1482D69FC8Eac,931.0581,597.2591,543.1514,841.1091,635.0629,295.1749,280.1982
0x76a917b0E9c3dF40027F7aee85C892E9Dc7B853F,480.8444,120.2558,178.4152,626.3217,852.5205,35.7777,533.9995
0xA3bc63988124103078a98639CAA78b816c01A92a,258.6568,381.2131,954.6376,271.399,902.716,639.3155,371.2754
0x2A2A7101F926c87e05FD9653AB06683e96ED70B1,159.2959,398.605,175.8458,51.9385,35.6592,303.1779,126.5773
0xb5d942647D2c788dea791b27211fde4217c82d02,16.7789,528.9963,522.6796,129.8965,452.7196,154.8333,497.3069
0xF427c206B042AcF0732D2312e8D8CFA32B5F600B,930.3121,657.5821,352.9237,896.1095,238.8059,607.2804,839.3295
0x674cCf9bA486017137D4Fe70899E93a23411809B,332.6825,525.7243,348.717,398.7124,7.6824,591.0333,365.9239
0x9EB1D9bAa965DF7A22782d60FC48E9Cdd934751c,750.9631,516.8887,284.9114,790.8613,938.0342,158.7364,874.4659
0x3CC901D1a5DE21101Ca266769329c2AE362458Cd,496.5924,281.3999,104.4063,968.3975,38.763,500.3663,64.9776
0xDe6cCD103D64b7e93894975832617a3016d4Ec9d,235.0469,908.3585,907.2343,352.8101,597.4551,373.4216,695.6647
0xCa5595F1c1Be197Abc4a00757BEA5DA001fBd19f,959.7556,266.5417,794.8523,564.5224,137.7321,711.839,683.2218
0x6468b6bC0cC486078368feEEaEFa1db7aA6ED0a4,628.0763,877.0315,447.624,973.3069,526.0905,741.2907,70.705
0x8a3e3ACA4232532f3041ebb5f6C20Da8e57f6D08,372.5262,143.1612,403.9985,167.2732,302.8212,779.2895,999.3496
0xFB2239FB19154265Df8766A331062a54fAe3e1b3,651.3216,535.6947,642.0473,851.2772,909.5276,471.4961,769.5984
0x5976E3e055418A8eBEabaCc0F169836d956B17f8,710.3749,602.469,499.0767,315.2548,478.4577,929.5873,579.0188
0xdAC46B5197c98EC87E43Bcc706F6b3C490053c76,500.4356,344.2673,121.7273,103.6342,711.8155,933.3557,880.4606
0xe8B9796423b13D0aB30Cf4D6999F36F96776930E,734.1054,507.264,864.269,14.3899,102.323,342.3255,588.1388
0x18cC3445d2dBB74CB1EDAb66f7E5f8fAbCB483AD,782.4966,364.5352,594.929,689.5896,872.0678,880.5757,65.5579
0xc76303D6B85dA6E0F539A96fa3C794609f3009D4,250.9812,527.5077,404.6962,803.773,216.8781,698.2365,334.2631
0xF975EF9dd496a664f620f5EE0a0404452e84bbc1,833.1146,350.7484,205.751,555.4551,907.943,925.7061,673.478
0x4B5E2B474c4ce5ADEA427DFa60e3DF22b60b4158,695.0351,414.1229,925.9136,237.3131,883.627,847.1405,423.5911
0xD9C7e1aCfa3362D2FFb5f61c5106189c5fEF6DD8,997.1905,270.3085,692.9348,397.9434,595.4383,91.3938,47.1745
0xc40cD0D8c89a7f80d544520D17E5bC5Cc0367958,765.2741,440.5237,770.3081,807.8064,692.843,55.6897,295.3314
0x354357E298553073e89B653fd996EC1fD1b32fa3,894.9989,586.5884,222.1111,248.4603,927.5497,569.0582,323.0185
0xc59781bAE5C10eb991270E92595C3FDa305D0525,681.7668,549.9266,77.3326,488.9774,210.0039,504.1698,544.1538
0xe786b7756dad772a509eA7E0F60b7e6A10c030D9,150.536,712.7671,945.6227,859.4064,187.7832,484.4495,332.3196
0xBCEd8d2684dF0975d2ea5f24afA61314C8fCFA12,479.2737,804.415,178.5674,926.5486,974.4002,965.975,352.0792
0x2CC26701A88c9a4d5F79712AE052e66141C7344b,960.3771,732.2218,936.7221,851.1641,969.2865,610.7966,567.3249
0xa030b46bc359B5Af1C5C1bfDd9385AC4edB4aaaB,697.4719,40.7384,132.5483,50.714,646.1938,754.2221,905.0901
0xDf6967FFb14880D7F4A23b0051c98bA0254c28f1,304.3962,503.2907,826.0752,682.7674,20.5145,920.1048,106.7138
0x6137471FB83E3020fD003E5cd400dCeBE424d7D4,921.577,447.3925,305.1218,492.6231,136.1297,683.4862,212.5642
0x794077dd3674509875633e839048678A99BB329d,6.9299,178.5338,57.4554,464.3333,323.1821,196.0937,734.4335
0xEf85F84c2a0232CdF409a3a20419780a3e667134,392.034,359.8111,58.9879,217.1082,672.0737,949.3087,265.9795
0x6dE78dbBE4D640864876261f690e091f316c95D7,984.7321,358.5843,375.9563,354.9904,421.5589,608.513,493.2019
0x3CbBaA00A18C75085ab1dC6DD6aa5Ebe7c473a30,857.8557,636.131,91.7748,626.8519,71.4935,811.0116,419.4417
0x6b227dC7b44804d95C35c2B3962a95040Bd7bcd0,581.5749,265.9384,185.5859,664.5041,580.8336,0.4951,401.739
0x4bdBa55C5A0F61256202bF79AF830d7b23cd55A1,910.2416,150.9672,144.6671,314.6162,448.0047,412.0694,394.4013
0xd59217dE33Ba8D233f74Be10B40F8771DD5b2719,437.1589,988.4602,39.8536,533.0604,245.2948,748.077,647.9194
0xaFda87223b194Df4dab4C4F84Aca8d434E19A246,420.6715,45.7323,966.9695,703.2578,870.0852,800.1721,702.6671
0xAd0F456eb309474D48bADccc9865F85f1a20f589,917.2343,408.5956,158.7052,525.1027,569.9836,357.2711,98.8607
0x6FcA4B20235191DC6Ed0de07234fB84D21Fa9634,518.7266,925.126,506.8433,801.0365,618.0725,761.6773,31.2912
0x68007670238C6b5E93371872D03D0D48c18f13Ea,991.6613,799.575,163.8118,624.0647,590.307,249.2605,831.3654
0x0F797A180655fd990cAa76BE9a460aa79a0Dc3Cf,954.3476,96.7205,504.8969,490.271,318.5395,460.138,208.8527
0x04EBA693A64B347294d2A0280E732A35ED17fF7A,218.0897,552.7635,511.374,761.6417,22.8801,990.9312,348.3218
0xA71ACbF8264060F2da9cC449E71689BC452bb2E0,82.0264,287.7219,123.7418,33.8879,965.2985,649.1491,884.2851
0xd7ADccB143b0AfDC5C33a0fe8957FC56cF9a7C05,553.7441,525.4926,988.2277,197.3895,22.273,413.4791,262.7474
0x013A4ad114930A7d08C0176836c277e54Ff887D0,982.0857,317.3715,770.2039,180.4614,312.3715,972.0841,167.5201
0x6E6111389eE90457795901E0b2Dee6a47A60F4Cb,979.1801,386.0269,795.8141,86.8441,828.9137,557.3499,28.6173
0x5c7E85589c23faf2811b38797cC90b6b4696FA71,615.9497,586.7291,805.054,293.0592,449.7551,224.5822,687.7915
0xe6C98b7BB9B27264D19B534fCbA483a0113d9165,581.2614,112.999,772.3758,208.2007,31.455,459.1446,268.317
0xF06994570D403F9A48628ca8ec7CC09ba197A4F0,175.0255,153.9464,926.2998,195.8324,972.8803,698.3785,37.019
0xDd8Cb1d25690a79618A776C2Ea7E6f327B6E6465,795.6727,555.8111,275.7313,930.0914,525.8117,598.7758,725.2937
0xF310330f48776bc8E67796FD1b9808F03360846f,890.9064,833.1151,815.0315,757.22,519.1757,720.08,228.966
0x93056213f5Da539acec4fc01aBc9DA4C393cd282,689.4903,594.3554,990.8027,373.9112,531.7539,414.8994,704.4032
0xE9e0Ed081DA6aE59868aE4f5b3D494FB108Ae66f,391.8875,335.4178,255.5376,786.7595,219.8376,36.7128,243.4829
0x1BE1D2757D64C7Ef5Ee45A7262Ef0b4261C3ABD4,159.8973,701.8959,90.4226,293.9802,745.4701,816.4959,637.1673
0x0b91daf9F16F704C1f5e56a51D265C61BF45f5d4,590.0091,401.894,126.0592,724.8878,799.4394,898.116,653.5727
0x0bE149f34061B5E31c85dD5f2cB291e1194787Be,433.1596,909.4976,229.1444,460.4929,326.6185,232.1272,820.4528
0xf05C349C0Cb8BE65f176103Ca12e67098d4a3bb6,722.8092,903.2937,10.3714,727.7191,385.145,297.8797,593.0522
0xe1efD5E5E5B395D6c724f4C8880D4684a1237838,381.2362,617.6501,964.8212,82.0163,371.7293,917.62,507.4321
0xcCF7D4a096D42548df11a4F84d5b1dcB450EBa79,205.1644,682.9719,945.0883,772.6767,661.9293,158.8919,910.8803
0x7d72E144633346a31c9CAE4B07646bbe5413517E,9.0675,303.3432,610.0465,153.5859,872.5025,809.1611,734.2052
0x0F5e18E405065dd9d584B7d86cd50142E8Fb1A5b,502.6145,946.8457,148.9153,496.9522,413.9052,62.2582,930.3745
0xf09BC0993837848C8DB054219C743b83338cF82E,626.4427,544.9858,282.648,295.5036,272.8808,963.5977,14.6037
0x9f5AD4b2385426d853C2fc373642891e8707A946,174.0681,24.6005,922.896,479.8125,344.6355,189.4342,921.3656
0x38e1AFB375b95810255371664ED505bCDd7a8805,273.7518,989.5026,588.4036,782.3163,430.889,716.2514,18.3401
0x8Be4289D977Dc7aE151690b43E2231e9752c6bF0,659.5708,819.098,104.1832,848.9333,102.5985,285.5576,794.9353
0x9eC7525b5F25CD212DC98B6F97C055a28ba91945,802.8837,519.6614,2.3368,635.0339,22.6283,799.5221,331.928
0xCa6f2C924be590c7c5E15B5478b7a0A95FC34dBf,790.7395,234.8179,164.1558,596.5201,19.6783,575.7222,189.4936
0x156D9437Bce6284729a6cC919fEc5c621208AACB,726.783,969.9354,674.7774,939.0887,621.7257,735.5162,268.4375
0xfd72F4f7ed829d5F44285d1563FC53fe2AD971C7,739.4965,915.986,412.1137,472.8506,676.8895,862.173,266.5756
0x4D8d620bCD7EdFFfBC6C6b0BCFe66C1546a52438,227.825,852.4333,928.6636,18.5555,317.1204,453.8177,299.6943
0x70d9d6344B9c8c0Ad874e4BF75Fbb9cA53A6Cdc9,48.9628,759.4276,159.5797,148.8015,861.1455,388.0434,533.3172
0x2470581ABc23090BA8C103762652dC318bf78e76,859.0289,279.9549,196.0297,153.9204,352.6112,362.1786,425.0673
0x1Cc601FE2D4D86A407863e7944dc44E928Be4Ca2,354.0997,417.989,595.7786,37.6195,433.3405,918.231,75.2271
0x06D2D19BeE2067fF75729a3Bd31A572EbcB4AE04,953.9543,431.0217,823.3356,993.6923,38.3377,425.4912,945.0473
0x8Db5c6b39f2fD0A1BD6B96a5a986283a38057AEc,319.631,140.8867,903.7169,721.3505,140.2142,383.7973,789.2309
0x4e13bF6d0835fFF4878f0b31AEE299a00070e6F9,856.848,554.7358,947.39,229.3179,985.334,74.7949,246.5895
0x6afAE49eC6518f4f108b65B8eD5186087Eb733F8,18.5386,301.3815,362.5992,633.062,341.9844,103.1341,818.1624
0xB5332975bD978EBb62b0bA4cFd965dEe9501Dd11,299.7304,125.8355,803.9145,785.4051,167.7562,553.7562,127.3397
0x976d8c29BD6089F19bdDf366Ebc5D99BAB2a4c6B,214.803,152.5665,303.5992,636.7022,188.3825,761.4194,476.9715
0xE5C51b65e3884FBD61856f78CB76E78FC056FA67,165.0255,591.0123,576.8526,674.2693,590.5696,273.3957,56.5966
0xD366513507F519a3712c2c1aAF49A8bE6C8a7033,422.8256,224.4909,982.1696,174.6352,344.4987,384.8084,18.615
0xd6D1cc3d1992f1e4f7D3bD4405852e67F3E05192,783.9553,986.2232,173.3113,215.3216,971.2231,951.015,633.0541
0x8388E09B7c6ea30534803B5C203Ff84CbE470aB2,451.3845,418.4779,104.2939,506.7872,641.5455,436.2999,914.1138
0x09956E5D7A3EA1c112A0fcf2f35E29A59a2Bd8B8,382.5893,523.8042,653.0558,137.9006,148.8276,612.9049,266.3621
0xD2c9E7d7088F8cf4D8A8E3931b9a9d0A240d20Cf,996.4748,273.7741,368.3824,872.5553,711.727,596.51,698.1891
0x9B92200f2BeF0c1afDb656F4a069550F13b5534d,810.8965,579.4748,115.3361,920.4981,499.9753,955.9046,3.8951
0x8e2C22569f7337C3c2825ED4d1eAAC8F0c9BeBA3,606.4109,862.1436,269.611,296.8378,770.9961,430.4621,727.3353
0x153768Df200Be0106A7b92E90579710BCCAE537f,578.8182,509.4998,109.8359,868.6008,966.6694,221.4489,545.6409
0xeE43B6dd0f23DfC0ffEF4effD7DC4324d90fFaE1,193.4976,18.9835,989.8274,452.4249,545.6829,162.4791,665.5931
0x06AdD5dfC0dDAeB8E809799D17563A0ea635B7CE,112.5508,402.7488,164.2886,951.4386,176.445,527.5499,286.299
0x85B9e77481dA842Cbf9c96d52fdC2BCB6843222d,765.2669,915.9571,50.8801,164.0822,708.1292,635.6177,226.8366
0xA095c6dCbd48CEFc33828C83DAB1C093c7bBCb31,340.6383,295.0047,112.424,958.7811,681.6388,856.8163,327.1412
0x3eE35aB42E7518Bb6D239d9017d2BD7836F1B544,418.5204,597.6963,440.2018,856.9732,314.9125,427.3872,696.4997
0x1527b95E280981d978CCa13381205F2cC38f1868,677.7422,148.9269,908.2468,834.9779,861.5193,196.6119,707.9934
0x4Ab1F11B3bB47E166a6575275e12694422f1A516,534.3837,909.6038,990.734,221.306,488.9071,145.7969,526.4478
0xb7aB8009073767642AaEda3A4345822bdd1853cd,909.2124,363.0841,195.0056,300.8776,470.3066,408.3645,283.0125
0xB9C691fA1356B0A27f2C59Ea12Ea79870186ccb1,624.3195,789.8659,783.4616,889.8584,286.6904,190.93,91.3665
0xE9c1a9f5F459107131a73809584706FB70fdd379,47.146,464.4589,939.0589,962.3299,557.8603,69.56,195.3913
0x8b443C7312955EE376E0f9a230746199a1880347,295.9893,425.6023,476.1141,131.1129,504.0028,15.8646,14.3494
0x49CA43b9367ed4b1285005E585FfB8cbb2BFf6e1,837.5198,648.6124,650.0328,980.8532,272.9155,954.1956,450.2085
